acceptingOrders,acceptingOrdersTimestamp,active,approved,archived,automaticallyActive,automaticallyResolved,bestAsk,bestBid,category,categoryMailchimpTag,clearBookOnStart,clobRewards,clobTokenIds,closed,closedTime,commentsEnabled,competitive,conditionId,createdAt,createdBy,creator,customLiveness,cyom,denominationToken,deploying,deployingTimestamp,description,disqusThread,enableOrderBook,endDate,endDateIso,eventStartTime,event_id,event_slug,event_title,featured,fee,feesEnabled,formatType,fpmmLive,funded,gameId,gameStartTime,groupItemRange,groupItemThreshold,groupItemTitle,hasReviewedDates,holdingRewardsEnabled,icon,id,image,lastTradePrice,line,liquidity,liquidityAmm,liquidityClob,liquidityNum,lowerBound,mailchimpTag,makerBaseFee,manualActivation,marketGroup,marketMakerAddress,marketType,negRisk,negRiskMarketID,negRiskOther,negRiskRequestID,new,notificationsEnabled,oneDayPriceChange,oneHourPriceChange,oneMonthPriceChange,oneWeekPriceChange,oneYearPriceChange,orderMinSize,orderPriceMinTickSize,outcomePrices,outcomes,pagerDutyNotificationEnabled,pendingDeployment,question,questionID,ready,readyForCron,resolutionSource,resolvedBy,restricted,rewardsMaxSpread,rewardsMinSize,rfqEnabled,secondsDelay,sentDiscord,seriesColor,showGmpOutcome,showGmpSeries,slug,sponsorImage,sportsMarketType,spread,startDate,startDateIso,subcategory,submitted_by,takerBaseFee,teamAID,teamBID,twitterCardImage,twitterCardLastRefreshed,twitterCardLastValidated,twitterCardLocation,umaBond,umaEndDate,umaEndDateIso,umaResolutionStatus,umaResolutionStatuses,umaReward,updatedAt,updatedBy,upperBound,volume,volume1mo,volume1moAmm,volume1moClob,volume1wk,volume1wkAmm,volume1wkClob,volume1yr,volume1yrAmm,volume1yrClob,volume24hr,volume24hrAmm,volume24hrClob,volumeAmm,volumeClob,volumeNum,wideFormat,p_yes,p_no,probability_bias,topic,quality_score
False,2025-10-27T16:00:57Z,True,True,False,True,True,0.001,,,,True,,"[""56203971497559372827671332765540274458174715472453654964939787583396038237319"", ""21459957474483752832361558496745614327795833849516882056169276045571489540122""]",True,2025-11-03 19:18:41+00,,,0x939b404edca61da683a72b5a16d39b6830d10e8470687a470350f733ad9f2e1a,2025-10-27T16:00:03.065791Z,,,0.0,False,,False,2025-10-27T16:00:19.922025Z,"This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.",,True,2025-11-03T17:00:00Z,2025-11-03,,66243,bitcoin-above-on-november-3,Bitcoin above ___ on November 3?,False,,False,,,False,,,,2.0,"108,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,651863,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,1.0,,,,,,,,,False,,,,False,,False,,False,,-0.7995,-0.007,,-0.9145,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,"Will the price of Bitcoin be above $108,000 on November 3?",0x45a84b89f5b9fa5cac509f3022e2f81d76716f07ab8dd2b54cf3480d65f75ef6,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,bitcoin-above-108k-on-november-3,,,0.001,2025-10-27T16:02:34.134692Z,2025-10-27,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-03T19:18:41Z,,resolved,"[""proposed""]",2.0,2025-11-05T00:31:51.035033Z,,,420785.835843,420785.835843,,420785.835843,420310.19344000006,,420310.19344000006,420785.835843,,420785.835843,,,,,420785.835843,420785.835843,,0.000000,1.000000,0.500000,Crypto,2.340000
False,2025-11-13T19:31:04Z,True,True,False,True,True,0.001,,,,True,,"[""3766938917057839725066750115265537856819566725048534807176905246087712124617"", ""71411964532193720778084101841049555962694330300965208462597206683456626462098""]",True,2025-11-18 19:27:51+00,,,0x5225b36939e0cc7a1c02c1adfd3ff925e1e94eddec515b34f1e25c814e17738a,2025-11-13T19:10:01.737552Z,,,0.0,False,,False,2025-11-13T19:27:22.425265Z,"This market will resolve according to the date (ET) Google's Gemini 3.0 model is made available to the general public.

For this market to resolve to ""Yes,"" Gemini 3.0 must be launched and publicly accessible, including via open beta or open rolling waitlist signups. A closed beta or any form of private access will not suffice. The release must be clearly defined and publicly announced by Google as being accessible to the general public.

Gemini 3.0 refers to a product explicitly named Gemini 3.0 (e.g. Gemini 3.0 pro would count), or one that is recognized as a successor to Gemini 2.0, similar to the progression from Gemini 1.0 to Gemini 2.0. Products labeled as Gemini 2.5 or similar will not count for this market's resolution.

The primary resolution source for this market will be official information from Google, with additional verification from a consensus of credible reporting.",,True,2025-11-30T00:00:00Z,2025-11-30,,80791,what-day-will-gemini-3pt0-be-released,What day will Gemini 3.0 be released?,False,,False,,,False,,,,10.0,November 23,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/gemini-3pt0-released-by-Jgab86ADS9yM.png,680999,https://polymarket-upload.s3.us-east-2.amazonaws.com/gemini-3pt0-released-by-Jgab86ADS9yM.png,1.0,,,,,,,,,False,,,,True,0xca5b877baff88f813bfaf2b55fb2852b06e89a4c41db98dcc911de26f947ef00,False,0x11c4c66dd597b421e664c37d45ab086cf913dcf9955d0d4399b0a49ef0ce29b4,False,,-0.006,,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Gemini 3.0 be released on November 23 2025?,0xca5b877baff88f813bfaf2b55fb2852b06e89a4c41db98dcc911de26f947ef0a,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,4.5,100,False,,,,False,False,will-gemini-3pt0-be-released-on-november-23-2025,,,0.001,2025-11-13T19:31:26.116859Z,2025-11-13,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-18T19:27:51Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-11-19T16:35:02.036928Z,,,276282.435397,276282.4353970001,,276282.4353970001,276282.4353970001,,276282.4353970001,276282.4353970001,,276282.4353970001,,,,,276282.435397,276282.435397,,0.000000,1.000000,0.500000,Crypto,2.340000
False,2025-11-16T17:08:19Z,True,True,False,True,True,0.001,,,,True,,"[""85100092748198158937881381516248153159931322150289768408948877793647929168597"", ""93184254469912481478720382613473601240034865046069543061643365528389422338903""]",True,2025-11-23 19:13:11+00,,,0x95ccb1cb192dc7dc61dbd7c919d109d6329e3d51954fa2ca5616fd92907f8d0d,2025-11-16T17:00:02.84304Z,,,0.0,False,,False,2025-11-16T17:00:23.55936Z,"This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.",,True,2025-11-23T17:00:00Z,2025-11-23,,82972,bitcoin-above-on-november-23,Bitcoin above ___ on November 23?,False,,False,,,False,,,,4.0,"92,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,685801,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,1.0,,,,,,,,,False,,,,False,,False,,False,,-0.007,,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,"Will the price of Bitcoin be above $92,000 on November 23?",0x8b04c8e8250f1dd635f16900ef248d11e8767ca2cbe8aae37f58ae9d318a6ded,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,bitcoin-above-92k-on-november-23,,,0.001,2025-11-16T17:08:40.405484Z,2025-11-16,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-23T19:13:11Z,,resolved,"[""proposed""]",2.0,2025-11-25T00:30:48.375965Z,,,255281.339171,255281.3391710001,,255281.3391710001,242543.733422,,242543.733422,255281.3391710001,,255281.3391710001,,,,,255281.339171,255281.339171,,0.000000,1.000000,0.500000,Crypto,2.340000
False,2024-11-11T17:26:59Z,True,True,False,True,True,1.0,0.999,,,True,,"[""83860967847359355925705553680083875794073859489385710052205456929218475410292"", ""35049342062335389708860471030486203170100806911241361355293009467774452417996""]",True,2024-11-21 05:35:49+00,,,0x7fd6b916e92d0ef96ca9f92098cd572024975b84bbcc742255ceec4e958fca10,2024-11-11T17:00:40.199558Z,,,,False,,False,,"This market will immediately resolve to ""Yes"" if any Binance 1 minute candle for Bitcoin (BTCUSDT) between November 1, 2024, 00:00 and November 30, 2024, 23:59 in the ET timezone has a final ""High"" price of $95,000.00 or higher. Otherwise, this market will resolve to ""No.""

The resolution source for this market is Binance, specifically the BTCUSDT ""High"" prices available at https://www.binance.com/en/trade/BTC_USDT, with the chart settings on ""1m"" for one-minute candles selected on the top bar.

Please note that the outcome of this market depends solely on the price data from the Binance BTCUSDT trading pair. Prices from other exchanges, different trading pairs, or spot markets will not be considered for the resolution of this market.",,True,2024-11-30T12:00:00Z,2024-11-30,,13945,what-price-will-bitcoin-hit-in-november,What price will Bitcoin hit in November?,False,,False,,,False,,,,6.0," $95,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/bitcoin+psychedelic+blast.png,512649,https://polymarket-upload.s3.us-east-2.amazonaws.com/bitcoin+psychedelic+blast.png,1.0,,,,,,,,,False,,,,False,,False,,False,,0.2145,0.0,0.0,0.0,0.0,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,"Will Bitcoin reach $95,000 in November?",0x97afa0768be0660ac41caa3641c8afc191083ce4026ed76f27d30473b30a84df,False,,,0x6A9D222616C90FcA5754cd1333cFD9b7fb6a4F74,True,0.0,0,False,,,,False,False,will-bitcoin-reach-95000-in-november,,,0.001,2024-11-11T17:28:13.431Z,2024-11-11,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2024-11-21T05:35:49Z,,resolved,[],5.0,2024-11-22T05:38:51.583853Z,,,7758070.262013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7758070.262013,7758070.262013,,1.000000,0.000000,0.500000,Crypto,2.340000
False,2025-11-17T17:10:41Z,True,True,False,True,True,0.001,,,,True,,"[""16076337817876604361790341644843526177928158177547428620537272068865300896738"", ""3076963869541870601069982402132429155384713040500804374677186801185322256638""]",True,2025-11-24 19:21:35+00,,,0x55c4cd23c51140ab63f2e6872263aab3b34f79184d7176bae58ebfaebec0d8c3,2025-11-17T17:00:02.745224Z,,,0.0,False,,False,2025-11-17T17:00:26.428377Z,"This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.",,True,2025-11-24T17:00:00Z,2025-11-24,,83720,bitcoin-above-on-november-24,Bitcoin above ___ on November 24?,False,,False,,,False,,,,2.0,"88,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,687358,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,1.0,,,,,,,,,False,,,,False,,False,,False,,-0.33,0.0225,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,"Will the price of Bitcoin be above $88,000 on November 24?",0x96f8452a4e8d04aa34928262496a9b74bd8cead39175b6736b6a8999bd14065b,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,bitcoin-above-88k-on-november-24,,,0.001,2025-11-17T17:11:04.102143Z,2025-11-17,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-24T19:21:35Z,,resolved,"[""proposed""]",2.0,2025-11-26T00:34:41.81483Z,,,821833.256928,821833.2569280005,,821833.2569280005,821172.0807780004,,821172.0807780004,821833.2569280005,,821833.2569280005,,,,,821833.256928,821833.256928,,0.000000,1.000000,0.500000,Crypto,2.340000
False,2025-10-30T16:04:35Z,True,True,False,True,True,0.001,,,,True,,"[""113843190814625116422874695774574004260916241739838084410047221266562102454977"", ""49378339891439706017196831490266766551028274000128706224572374448611686523187""]",True,2025-11-06 19:02:47+00,,,0x65a303d9c08eb32157eee52ccdad30321fdbba2fde3c1708818e1aeb8a17b0f6,2025-10-30T16:00:04.057292Z,,,0.0,False,,False,2025-10-30T16:00:10.811853Z,"This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.",,True,2025-11-06T17:00:00Z,2025-11-06,,69010,bitcoin-above-on-november-6,Bitcoin above ___ on November 6?,False,,False,,,False,,,,6.0,"110,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,656929,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,1.0,,,,,,,,,False,,,,False,,False,,False,,-0.007,,,-0.3445,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,"Will the price of Bitcoin be above $110,000 on November 6?",0x54ebcd95a41a6b516989023d1c194f3d03c7cece69199c4a03a730e158af1744,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,bitcoin-above-110k-on-november-6,,,0.001,2025-10-30T16:04:57.97718Z,2025-10-30,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-06T19:02:47Z,,resolved,"[""proposed""]",2.0,2025-11-08T00:29:09.636586Z,,,239817.636105,239817.636105,,239817.636105,238074.366876,,238074.366876,239817.636105,,239817.636105,,,,,239817.636105,239817.636105,,0.000000,1.000000,0.500000,Crypto,2.340000
False,2025-10-16T16:08:35Z,True,True,False,True,True,0.001,,,,True,,"[""89839250491367417707644378215650250047547429023985071858420330664727096214215"", ""113876838543150185234511443724279853115286935562867057734199637179964743008770""]",True,2025-10-23 18:24:27+00,,,0x1af0adc043ef7a3e2909a0f25134c651a7a4ee43cb3a336f3dd42863ce54ced6,2025-10-16T16:00:11.603616Z,,,0.0,False,,False,2025-10-16T16:00:33.114492Z,"This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final “Close” price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.",,True,2025-10-23T16:00:00Z,2025-10-23,,60528,bitcoin-above-on-october-23,Bitcoin above ___ on October 23?,False,,False,,,False,,,,10.0,"118,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,637574,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,1.0,,,,,,,,,False,,,,False,,False,,False,,-0.003,,,-0.4995,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,"Will the price of Bitcoin be above $118,000 on October 23?",0xbb110f08615d8d3fb38421d68bb0cd3ea3af9bde685aa92b101624ec691ef70a,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,bitcoin-above-118k-on-october-23,,,0.001,2025-10-16T16:08:57.77988Z,2025-10-16,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-10-23T18:24:27Z,,resolved,"[""proposed""]",2.0,2025-10-24T16:32:01.875104Z,,,915944.606023,915944.6060229996,,915944.6060229996,912150.4949129996,,912150.4949129996,915944.6060229996,,915944.6060229996,,,,,915944.606023,915944.606023,,0.000000,1.000000,0.500000,Crypto,2.340000
False,2025-10-15T16:04:45Z,True,True,False,True,True,1.0,0.999,,,True,,"[""69491859889511268096433695151351824991967261714456225058476483651851991852231"", ""100939457427265683231787848588325245771344560899809279470393919578066106789204""]",True,2025-10-22 18:15:24+00,,,0x2cb00918cb386b2f4b44ce5f70f807f6d7f6e53fcf7a09be3d25ae3084d4ff50,2025-10-15T16:00:10.715047Z,,,0.0,False,,False,2025-10-15T16:00:23.57464Z,"This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final “Close” price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.",,True,2025-10-22T16:00:00Z,2025-10-22,,60080,bitcoin-above-on-october-22,Bitcoin above ___ on October 22?,False,,False,,,False,,,,4.0,"108,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,636734,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,1.0,,,,,,,,,False,,,,False,,False,,False,,0.0555,,,0.4995,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,"Will the price of Bitcoin be above $108,000 on October 22?",0x51b04636428450ef5dddb665f7880ba39b7d70e459fa16272bb5e6130b3d77ae,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,bitcoin-above-108k-on-october-22,,,0.001,2025-10-15T16:05:08.338369Z,2025-10-15,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-10-22T18:15:24Z,,resolved,"[""proposed""]",2.0,2025-10-24T00:28:20.415149Z,,,427559.545426,427559.5454260001,,427559.5454260001,418350.045188,,418350.045188,427559.5454260001,,427559.5454260001,,,,,427559.545426,427559.545426,,1.000000,0.000000,0.500000,Crypto,2.340000
False,2025-10-16T16:08:33Z,True,True,False,True,True,1.0,0.999,,,True,,"[""111572602098204504129373405989705461792844481896007435283330524975501723738042"", ""68878913520275035451499168110953583455181255812171581422181441868883938715119""]",True,2025-10-23 18:24:21+00,,,0x3c2b9df7f83f283b59d89cc10ca9d42b84d4d303f320cff63330181a1f3df4c2,2025-10-16T16:00:10.604965Z,,,0.0,False,,False,2025-10-16T16:00:32.136776Z,"This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final “Close” price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.",,True,2025-10-23T16:00:00Z,2025-10-23,,60528,bitcoin-above-on-october-23,Bitcoin above ___ on October 23?,False,,False,,,False,,,,0.0,"98,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,637562,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,1.0,,,,,,,,,False,,,,False,,False,,False,,0.0055,,,0.5045,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,"Will the price of Bitcoin be above $98,000 on October 23?",0xe963530453df18a245398052b3afee0ab2563380896a0274f36d8701aa3b52e1,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,bitcoin-above-98k-on-october-23,,,0.001,2025-10-16T16:08:56.1164Z,2025-10-16,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-10-23T18:24:21Z,,resolved,"[""proposed""]",2.0,2025-10-24T16:31:59.717797Z,,,244576.895486,244576.89548600005,,244576.89548600005,242226.89548600005,,242226.89548600005,244576.89548600005,,244576.89548600005,,,,,244576.895486,244576.895486,,1.000000,0.000000,0.500000,Crypto,2.340000
False,2025-10-19T16:08:15Z,True,True,False,True,True,1.0,0.999,,,True,,"[""108019848856678376386039212817169830709095293099267221878335505420841785339412"", ""8997493888917833361096859952794265889868844548420458694952617731116686423287""]",True,2025-10-26 18:01:35+00,,,0xcff1743edd17f4ccc2c1dcc4f0aea6a06cff0cfa297962f01f7a55b51ceb5b0a,2025-10-19T16:00:02.084575Z,,,0.0,False,,False,2025-10-19T16:00:22.481801Z,"This market will resolve to ""Yes"" if the Binance 1 minute candle for ETH/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final “Close” price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.",,True,2025-10-26T16:00:00Z,2025-10-26,,61810,ethereum-above-on-october-26,Ethereum above ___ on October 26?,False,,False,,,False,,,,1.0,"3,600",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,639761,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,1.0,,,,,,,,,False,,,,False,,False,,False,,0.0125,,,,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,"Will the price of Ethereum be above $3,600 on October 26?",0xd8b32cba8780aeb1f348b999477e35d9a8bb53f853633802ae310412a5293031,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,ethereum-above-3600-on-october-26,,,0.001,2025-10-19T16:08:36.837665Z,2025-10-19,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-10-26T18:01:35Z,,resolved,"[""proposed""]",2.0,2025-10-27T16:30:00.511514Z,,,256004.173007,256004.17300700003,,256004.17300700003,255998.617453,,255998.617453,256004.17300700003,,256004.17300700003,,,,,256004.173007,256004.173007,,1.000000,0.000000,0.500000,Crypto,2.340000
False,2025-11-07T17:22:07Z,True,True,False,True,True,1.0,0.999,,,True,,"[""57550836409055836511387351215973645364411569670664663644837501305826712601829"", ""76599545625649647193238361230087607189305335991875149307195441856955096218923""]",True,2025-11-14 19:18:32+00,,,0x29002e86dc9f159de5a9bacf5344d05c2d98a43b90a2faa67908c053519601b3,2025-11-07T17:00:01.634453Z,,,0.0,False,,False,2025-11-07T17:00:27.489918Z,"This market will resolve to ""Yes"" if the Binance 1 minute candle for ETH/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final ""Close"" price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the ETH/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/ETH_USDT with ""1m"" and ""Candles"" selected on the top bar.

Please note that this market is about the price according to Binance ETH/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.",,True,2025-11-14T17:00:00Z,2025-11-14,,75480,ethereum-above-on-november-14,Ethereum above ___ on November 14?,False,,False,,,False,,,,4.0,"3,200",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,669674,https://polymarket-upload.s3.us-east-2.amazonaws.com/ETH+fullsize.jpg,1.0,,,,,,,,,False,,,,False,,False,,False,,-0.428,0.0445,,,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,"Will the price of Ethereum be above $3,200 on November 14?",0xc3e2ec2a6d6b47d3f31a3949457df242cef5993e0f0870f202ef2667cbd2090c,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,ethereum-above-3200-on-november-14,,,0.001,2025-11-07T17:22:29.966075Z,2025-11-07,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-14T19:18:32Z,,resolved,"[""proposed""]",2.0,2025-11-16T00:33:15.480507Z,,,319459.190516,319459.1905159999,,319459.1905159999,319449.1905159999,,319449.1905159999,319459.1905159999,,319459.1905159999,,,,,319459.190516,319459.190516,,1.000000,0.000000,0.500000,Crypto,2.340000
False,2025-10-14T16:01:07Z,True,True,False,True,True,0.001,,,,True,,"[""14654900489289482082708581022764258508046489903628590060072315233234277024853"", ""12973887094091586668559710463294354037179170935300328149925397593410214250165""]",True,2025-10-21 18:12:31+00,,,0x08ec74a8b44ce23d5fbb02b47049be882d83e3c020a1945dbb14d9fa361c90e2,2025-10-14T16:00:11.603843Z,,,0.0,False,,False,2025-10-14T16:00:21.112633Z,"This market will resolve to ""Yes"" if the Binance 1 minute candle for BTC/USDT 12:00 in the ET timezone (noon) on the date specified in the title has a final “Close” price higher than the price specified in the title. Otherwise, this market will resolve to ""No"".

The resolution source for this market is Binance, specifically the BTC/USDT ""Close"" prices currently available at https://www.binance.com/en/trade/BTC_USDT with “1m” and “Candles” selected on the top bar.

Please note that this market is about the price according to Binance BTC/USDT, not according to other sources or spot markets.

Price precision is determined by the number of decimal places in the source.",,True,2025-10-21T16:00:00Z,2025-10-21,,59657,bitcoin-above-on-october-21,Bitcoin above ___ on October 21?,False,,False,,,False,,,,10.0,"122,000",True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,635934,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,1.0,,,,,,,,,False,,,,False,,False,,False,,-0.002,,,-0.0745,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,"Will the price of Bitcoin be above $122,000 on October 21?",0xeaf7f3d29456aa0e10188cd7074d06f238065ba9de6a1428ac202cf5263d6dd0,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,,,,,,bitcoin-above-122k-on-october-21,,,0.001,2025-10-14T16:01:31.68967Z,2025-10-14,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-10-21T18:12:31Z,,resolved,"[""proposed""]",2.0,2025-10-23T00:34:16.023883Z,,,600217.9978,600217.9978,,600217.9978,594546.9978,,594546.9978,600217.9978,,600217.9978,,,,,600217.9978,600217.9978,,0.000000,1.000000,0.500000,Crypto,2.340000
